crane_id,timestamp,temperature,vibration,load,motor_current,runtime_hours,ambient_temperature,health_label,RUL,temp_rolling_avg,vib_rolling_avg
CRN-009,2026-04-15 18:16:42.284452,82.04,1.056,28.93,49.74,844.8,29.34,Warning,239,81.721,1.1235000000000002
CRN-009,2026-04-15 19:16:42.284452,81.76,1.24,21.54,44.15,846.0,28.54,Warning,215,81.789,1.1405999999999998
CRN-009,2026-04-15 20:16:42.284452,80.49,1.132,19.57,41.29,847.2,27.49,Warning,224,81.667,1.1358000000000001
CRN-009,2026-04-15 21:16:42.284452,81.76,1.19,30.56,50.37,848.4,26.13,Warning,213,81.739,1.141
CRN-009,2026-04-15 22:16:42.284452,82.38,1.261,36.2,54.13,849.6,25.08,Warning,204,81.763,1.1584999999999999
CRN-009,2026-04-15 23:16:42.284452,81.01,1.217,23.43,44.82,850.8,23.65,Warning,205,81.648,1.1688
CRN-009,2026-04-16 00:16:42.284452,81.59,1.06,12.96,36.54,852.0,22.22,Warning,207,81.554,1.1627
CRN-009,2026-04-16 01:16:42.284452,81.6,1.13,22.8,43.22,853.2,21.59,Warning,195,81.59,1.1565999999999999
CRN-009,2026-04-16 02:16:42.284452,81.03,1.185,10.36,33.25,854.4,20.87,Warning,208,81.52000000000001,1.1562
CRN-009,2026-04-16 03:16:42.284452,82.09,1.229,26.06,49.39,855.6,20.21,Warning,211,81.575,1.17
CRN-009,2026-04-16 04:16:42.284452,80.97,1.266,18.16,40.71,856.8,19.87,Warning,220,81.468,1.191
CRN-009,2026-04-16 05:16:42.284452,81.76,1.189,20.47,40.63,858.0,20.28,Warning,221,81.468,1.1859000000000002
CRN-009,2026-04-16 06:16:42.284452,81.33,1.17,37.42,55.96,859.2,20.77,Warning,224,81.55199999999999,1.1896999999999998
CRN-009,2026-04-16 07:16:42.284452,82.7,1.091,12.53,35.36,860.4,21.65,Warning,215,81.646,1.1798
CRN-009,2026-04-16 08:16:42.284452,80.97,1.27,15.76,39.05,861.6,22.89,Warning,214,81.50500000000001,1.1807
CRN-009,2026-04-16 09:16:42.284452,81.09,1.144,31.38,51.1,862.8,23.5,Warning,227,81.513,1.1734
CRN-009,2026-04-16 10:16:42.284452,83.55,1.252,34.73,53.68,864.0,25.27,Warning,187,81.709,1.1926
CRN-009,2026-04-16 11:16:42.284452,83.07,1.221,19.41,42.6,865.2,26.24,Warning,196,81.856,1.2017000000000002
CRN-009,2026-04-16 12:16:42.284452,81.98,1.217,16.4,41.04,866.4,27.58,Warning,193,81.951,1.2048999999999999
CRN-009,2026-04-16 13:16:42.284452,82.18,1.234,10.88,34.93,867.6,28.73,Warning,199,81.96000000000001,1.2054
CRN-009,2026-04-16 14:16:42.284452,83.36,1.199,17.21,40.77,868.8,29.32,High Risk,185,82.199,1.1987
CRN-009,2026-04-16 15:16:42.284452,82.58,1.097,26.04,45.51,870.0,29.6,High Risk,180,82.28099999999999,1.1895000000000002
CRN-009,2026-04-16 16:16:42.284452,82.8,1.138,35.03,53.4,871.2,29.91,High Risk,187,82.428,1.1863000000000001
CRN-009,2026-04-16 17:16:42.284452,83.03,1.215,39.21,56.81,872.4,30.31,High Risk,186,82.461,1.1987
CRN-009,2026-04-16 18:16:42.284452,82.97,1.17,25.23,44.9,873.6,29.44,High Risk,194,82.66099999999999,1.1887
CRN-009,2026-04-16 19:16:42.284452,83.19,1.209,24.3,44.85,874.8,28.7,High Risk,181,82.87100000000001,1.1952
CRN-009,2026-04-16 20:16:42.284452,84.15,1.128,24.17,44.74,876.0,27.54,High Risk,195,82.931,1.1827999999999999
CRN-009,2026-04-16 21:16:42.284452,82.76,1.163,23.13,44.43,877.2,26.24,High Risk,175,82.9,1.177
CRN-009,2026-04-16 22:16:42.284452,82.18,1.214,17.75,39.07,878.4,25.29,High Risk,188,82.92,1.1767
CRN-009,2026-04-16 23:16:42.284452,82.52,1.18,15.09,36.74,879.6,23.77,High Risk,172,82.954,1.1713
CRN-009,2026-04-17 00:16:42.284452,82.01,1.264,32.28,50.75,880.8,22.3,High Risk,172,82.819,1.1778
CRN-009,2026-04-17 01:16:42.284452,82.65,1.246,24.71,45.93,882.0,21.95,High Risk,172,82.826,1.1926999999999999
CRN-009,2026-04-17 02:16:42.284452,83.17,1.205,30.87,51.73,883.2,20.74,High Risk,179,82.86300000000001,1.1994
CRN-009,2026-04-17 03:16:42.284452,82.42,1.173,14.23,37.2,884.4,20.4,High Risk,187,82.80199999999999,1.1952
CRN-009,2026-04-17 04:16:42.284452,82.86,1.298,26.8,46.94,885.6,20.02,High Risk,176,82.791,1.208
CRN-009,2026-04-17 05:16:42.284452,82.14,1.156,14.18,37.48,886.8,19.98,High Risk,168,82.686,1.2027
CRN-009,2026-04-17 06:16:42.284452,82.44,1.199,28.06,48.56,888.0,20.83,High Risk,178,82.51500000000001,1.2098
CRN-009,2026-04-17 07:16:42.284452,82.65,1.21,33.53,53.38,889.2,21.7,High Risk,175,82.504,1.2145
CRN-009,2026-04-17 08:16:42.284452,82.36,1.255,17.85,39.54,890.4,22.28,High Risk,165,82.522,1.2186
CRN-009,2026-04-17 09:16:42.284452,83.02,1.25,14.83,38.48,891.6,23.98,High Risk,174,82.572,1.2256
CRN-009,2026-04-17 10:16:42.284452,83.34,1.269,31.52,50.39,892.8,25.16,High Risk,165,82.70500000000001,1.2261
CRN-009,2026-04-17 11:16:42.284452,83.82,1.155,26.15,44.68,894.0,26.3,High Risk,167,82.822,1.217
CRN-009,2026-04-17 12:16:42.284452,83.58,1.225,39.06,57.04,895.2,27.6,High Risk,162,82.863,1.2189999999999999
CRN-009,2026-04-17 13:16:42.284452,82.97,1.225,11.19,34.65,896.4,28.95,High Risk,176,82.918,1.2242
CRN-009,2026-04-17 14:16:42.284452,83.38,1.264,17.54,40.71,897.6,29.4,High Risk,173,82.97,1.2208
CRN-009,2026-04-17 15:16:42.284452,83.03,1.268,13.52,37.13,898.8,29.98,High Risk,159,83.059,1.2319999999999998
CRN-009,2026-04-17 16:16:42.284452,83.56,1.276,38.4,56.12,900.0,29.93,High Risk,171,83.17099999999999,1.2396999999999998
CRN-009,2026-04-17 17:16:42.284452,83.88,1.248,23.56,43.48,901.2,29.79,High Risk,172,83.294,1.2435
CRN-009,2026-04-17 18:16:42.284452,84.51,1.342,35.27,56.43,902.4,29.52,High Risk,169,83.50899999999999,1.2522
CRN-009,2026-04-17 19:16:42.284452,83.98,1.169,12.96,34.99,903.6,28.51,High Risk,160,83.60499999999999,1.2441
CRN-009,2026-04-17 20:16:42.284452,84.74,1.289,30.04,49.7,904.8,27.57,High Risk,166,83.74499999999999,1.2461000000000002
CRN-009,2026-04-17 21:16:42.284452,83.56,1.289,18.07,41.18,906.0,26.4,High Risk,152,83.71900000000001,1.2595
CRN-009,2026-04-17 22:16:42.284452,83.12,1.271,39.31,58.71,907.2,25.17,High Risk,156,83.673,1.2641
CRN-009,2026-04-17 23:16:42.284452,83.45,1.253,38.86,58.1,908.4,23.83,High Risk,167,83.72099999999999,1.2669000000000001
CRN-009,2026-04-18 00:16:42.284452,84.64,1.262,23.91,45.25,909.6,23.02,High Risk,150,83.847,1.2667
CRN-009,2026-04-18 01:16:42.284452,83.8,1.296,20.64,43.24,910.8,21.43,High Risk,156,83.924,1.2695
CRN-009,2026-04-18 02:16:42.284452,82.81,1.218,18.19,38.97,912.0,20.87,High Risk,155,83.849,1.2637
CRN-009,2026-04-18 03:16:42.284452,82.99,1.276,10.3,35.38,913.2,20.43,High Risk,162,83.76,1.2665
CRN-009,2026-04-18 04:16:42.284452,83.06,1.174,14.6,38.26,914.4,20.24,High Risk,155,83.61500000000001,1.2497
CRN-009,2026-04-18 05:16:42.284452,83.53,1.245,26.43,48.4,915.6,20.3,High Risk,149,83.57000000000001,1.2573
CRN-009,2026-04-18 06:16:42.284452,82.5,1.288,15.43,40.36,916.8,20.5,High Risk,154,83.346,1.2571999999999999
CRN-009,2026-04-18 07:16:42.284452,83.03,1.282,28.61,51.24,918.0,21.56,High Risk,146,83.29299999999999,1.2565
CRN-009,2026-04-18 08:16:42.284452,84.71,1.272,25.95,47.37,919.2,22.55,High Risk,143,83.452,1.2566000000000002
CRN-009,2026-04-18 09:16:42.284452,83.74,1.334,15.91,39.99,920.4,23.27,High Risk,141,83.48100000000001,1.2647
CRN-009,2026-04-18 10:16:42.284452,84.55,1.297,29.48,50.7,921.6,25.01,High Risk,142,83.47200000000001,1.2682
CRN-009,2026-04-18 11:16:42.284452,84.19,1.289,10.96,34.75,922.8,26.53,High Risk,142,83.511,1.2675
CRN-009,2026-04-18 12:16:42.284452,84.52,1.3,30.06,51.28,924.0,27.38,High Risk,143,83.682,1.2757
CRN-009,2026-04-18 13:16:42.284452,85.18,1.306,39.35,57.07,925.2,28.63,High Risk,148,83.901,1.2787000000000002
CRN-009,2026-04-18 14:16:42.284452,84.32,1.192,38.64,58.06,926.4,29.44,High Risk,146,84.027,1.2805
CRN-009,2026-04-18 15:16:42.284452,84.9,1.232,37.84,55.52,927.6,29.68,High Risk,140,84.164,1.2792
CRN-009,2026-04-18 16:16:42.284452,84.24,1.317,32.37,53.97,928.8,30.06,High Risk,149,84.338,1.2821
CRN-009,2026-04-18 17:16:42.284452,85.35,1.22,34.25,51.99,930.0,29.93,High Risk,131,84.57000000000001,1.2759
CRN-009,2026-04-18 18:16:42.284452,85.26,1.323,29.43,49.39,931.2,29.4,High Risk,144,84.625,1.281
CRN-009,2026-04-18 19:16:42.284452,85.58,1.353,23.21,46.87,932.4,28.43,High Risk,145,84.809,1.2829000000000002
CRN-009,2026-04-18 20:16:42.284452,84.66,1.351,23.12,44.78,933.6,27.73,High Risk,138,84.82000000000001,1.2883
CRN-009,2026-04-18 21:16:42.284452,84.86,1.223,39.87,57.98,934.8,26.6,High Risk,129,84.88699999999999,1.2817
CRN-009,2026-04-18 22:16:42.284452,85.55,1.354,15.52,39.5,936.0,25.3,High Risk,135,84.99,1.2871000000000001
CRN-009,2026-04-18 23:16:42.284452,84.5,1.229,30.68,51.2,937.2,23.68,High Risk,141,84.922,1.2794
CRN-009,2026-04-19 00:16:42.284452,85.06,1.363,33.2,52.77,938.4,22.32,High Risk,136,84.996,1.2965
CRN-009,2026-04-19 01:16:42.284452,85.16,1.317,29.94,49.79,939.6,21.35,High Risk,137,85.022,1.3050000000000002
CRN-009,2026-04-19 02:16:42.284452,84.71,1.312,23.57,46.21,940.8,20.62,High Risk,128,85.06899999999999,1.3045
CRN-009,2026-04-19 03:16:42.284452,85.25,1.243,25.51,46.2,942.0,20.29,High Risk,128,85.059,1.3068
CRN-009,2026-04-19 04:16:42.284452,85.27,1.406,24.27,47.88,943.2,20.37,High Risk,123,85.05999999999999,1.3151000000000002
CRN-009,2026-04-19 05:16:42.284452,84.95,1.346,11.41,34.75,944.4,19.82,High Risk,129,84.997,1.3144000000000002
CRN-009,2026-04-19 06:16:42.284452,84.23,1.287,17.4,40.06,945.6,20.57,High Risk,132,84.954,1.308
CRN-009,2026-04-19 07:16:42.284452,85.36,1.296,10.37,35.04,946.8,21.33,High Risk,127,85.004,1.3153
CRN-009,2026-04-19 08:16:42.284452,84.98,1.305,10.92,34.38,948.0,21.86,High Risk,124,84.947,1.3104
CRN-009,2026-04-19 09:16:42.284452,85.74,1.37,11.18,35.2,949.2,23.58,High Risk,114,85.071,1.3245
CRN-009,2026-04-19 10:16:42.284452,84.98,1.273,25.72,44.81,950.4,24.8,High Risk,133,85.063,1.3155
CRN-009,2026-04-19 11:16:42.284452,85.6,1.274,13.51,37.13,951.6,26.6,High Risk,131,85.107,1.3112
CRN-009,2026-04-19 12:16:42.284452,86.12,1.283,19.31,41.49,952.8,27.56,High Risk,112,85.248,1.3083
CRN-009,2026-04-19 13:16:42.284452,86.19,1.322,21.22,45.44,954.0,28.96,High Risk,111,85.34200000000001,1.3161999999999998
CRN-009,2026-04-19 14:16:42.284452,86.5,1.426,24.92,46.43,955.2,29.35,High Risk,116,85.465,1.3181999999999998
CRN-009,2026-04-19 15:16:42.284452,86.39,1.335,35.06,54.6,956.4,30.04,High Risk,116,85.60900000000001,1.3171
CRN-009,2026-04-19 16:16:42.284452,86.37,1.455,18.59,42.4,957.6,30.06,High Risk,124,85.82300000000001,1.3339
CRN-009,2026-04-19 17:16:42.284452,85.57,1.324,22.01,45.73,958.8,29.95,High Risk,118,85.844,1.3367
CRN-009,2026-04-19 18:16:42.284452,86.58,1.326,29.58,48.62,960.0,29.34,High Risk,114,86.004,1.3388
CRN-009,2026-04-19 19:16:42.284452,86.07,1.301,33.53,54.64,961.2,28.77,High Risk,124,86.037,1.3319
CRN-009,2026-04-19 20:16:42.284452,86.09,1.385,27.12,49.71,962.4,27.43,High Risk,114,86.148,1.3431000000000002
CRN-009,2026-04-19 21:16:42.284452,86.78,1.426,23.23,45.94,963.6,26.54,High Risk,105,86.26599999999999,1.3583
CRN-009,2026-04-19 22:16:42.284452,86.35,1.358,35.05,53.44,964.8,25.12,High Risk,118,86.289,1.3658
CRN-009,2026-04-19 23:16:42.284452,85.22,1.33,21.9,43.48,966.0,23.63,High Risk,107,86.19200000000001,1.3665999999999998
CRN-009,2026-04-20 00:16:42.284452,86.22,1.447,34.54,56.94,967.2,22.38,High Risk,113,86.16400000000002,1.3687
CRN-009,2026-04-20 01:16:42.284452,85.53,1.338,10.48,35.31,968.4,21.19,High Risk,110,86.078,1.369
CRN-009,2026-04-20 02:16:42.284452,85.52,1.358,20.14,42.27,969.6,20.57,High Risk,97,85.993,1.3593
CRN-009,2026-04-20 03:16:42.284452,86.3,1.348,13.73,38.23,970.8,20.33,High Risk,108,86.066,1.3617000000000001
CRN-009,2026-04-20 04:16:42.284452,85.62,1.468,19.14,42.02,972.0,20.05,High Risk,103,85.97,1.3759000000000001
CRN-009,2026-04-20 05:16:42.284452,85.82,1.29,23.02,43.9,973.2,19.89,High Risk,103,85.94500000000001,1.3748
CRN-009,2026-04-20 06:16:42.284452,85.93,1.376,13.47,37.25,974.4,20.49,High Risk,95,85.929,1.3739000000000001
CRN-009,2026-04-20 07:16:42.284452,85.78,1.379,38.67,55.94,975.6,21.23,High Risk,99,85.829,1.3692
CRN-009,2026-04-20 08:16:42.284452,86.33,1.385,13.12,37.35,976.8,22.74,High Risk,100,85.827,1.3719000000000001
CRN-009,2026-04-20 09:16:42.284452,87.71,1.344,31.28,50.92,978.0,23.92,High Risk,96,86.076,1.3733
CRN-009,2026-04-20 10:16:42.284452,85.81,1.37,15.8,41.2,979.2,25.21,High Risk,94,86.035,1.3656000000000001
CRN-009,2026-04-20 11:16:42.284452,86.97,1.498,20.74,45.14,980.4,26.36,High Risk,102,86.179,1.3816000000000002
CRN-009,2026-04-20 12:16:42.284452,87.3,1.373,15.36,40.83,981.6,27.4,High Risk,107,86.357,1.3831
CRN-009,2026-04-20 13:16:42.284452,87.12,1.437,35.48,57.96,982.8,28.83,High Risk,96,86.439,1.392
CRN-009,2026-04-20 14:16:42.284452,87.05,1.438,24.53,47.18,984.0,29.49,High Risk,105,86.58200000000001,1.389
CRN-009,2026-04-20 15:16:42.284452,87.26,1.463,34.69,53.35,985.2,30.1,High Risk,97,86.726,1.4063
CRN-009,2026-04-20 16:16:42.284452,88.33,1.318,15.76,40.16,986.4,29.53,High Risk,84,86.96600000000001,1.4005
CRN-009,2026-04-20 17:16:42.284452,87.12,1.46,16.69,40.37,987.6,29.86,High Risk,90,87.1,1.4086
CRN-009,2026-04-20 18:16:42.284452,87.76,1.439,27.19,49.57,988.8,28.93,High Risk,83,87.24300000000001,1.4140000000000001
CRN-009,2026-04-20 19:16:42.284452,87.22,1.455,14.58,38.75,990.0,28.78,High Risk,95,87.19399999999999,1.4251
CRN-009,2026-04-20 20:16:42.284452,86.41,1.374,10.3,35.71,991.2,27.33,High Risk,94,87.254,1.4255
CRN-009,2026-04-20 21:16:42.284452,86.33,1.48,27.91,49.7,992.4,26.26,High Risk,91,87.19,1.4237
CRN-009,2026-04-20 22:16:42.284452,87.43,1.487,27.51,49.44,993.6,24.66,High Risk,87,87.203,1.4351
CRN-009,2026-04-20 23:16:42.284452,86.05,1.394,23.97,46.47,994.8,23.53,High Risk,89,87.096,1.4308
CRN-009,2026-04-21 00:16:42.284452,86.98,1.491,32.8,55.12,996.0,22.53,High Risk,78,87.089,1.4361000000000002
CRN-009,2026-04-21 01:16:42.284452,87.33,1.394,37.63,56.56,997.2,21.26,High Risk,79,87.096,1.4292
CRN-009,2026-04-21 02:16:42.284452,86.99,1.538,33.68,52.71,998.4,20.76,High Risk,81,86.96200000000002,1.4512
CRN-009,2026-04-21 03:16:42.284452,87.3,1.413,34.16,54.11,999.6,20.04,High Risk,88,86.97999999999999,1.4465
CRN-009,2026-04-21 04:16:42.284452,86.17,1.516,39.49,61.87,1000.8,19.93,High Risk,73,86.821,1.4542
CRN-009,2026-04-21 05:16:42.284452,87.2,1.397,19.45,41.24,1002.0,20.09,High Risk,81,86.819,1.4484
CRN-009,2026-04-21 06:16:42.284452,87.76,1.608,18.11,41.81,1003.2,20.55,High Risk,82,86.954,1.4718
CRN-009,2026-04-21 07:16:42.284452,86.98,1.532,32.12,54.64,1004.4,21.68,High Risk,87,87.019,1.477
CRN-009,2026-04-21 08:16:42.284452,87.65,1.443,33.46,53.27,1005.6,22.64,High Risk,84,87.041,1.4726000000000001
CRN-009,2026-04-21 09:16:42.284452,87.96,1.393,35.53,55.72,1006.8,23.61,High Risk,76,87.232,1.4725000000000001
CRN-009,2026-04-21 10:16:42.284452,88.15,1.467,17.76,43.9,1008.0,24.82,High Risk,79,87.349,1.4701
CRN-009,2026-04-21 11:16:42.284452,87.55,1.444,28.28,50.14,1009.2,26.78,High Risk,64,87.371,1.4751
CRN-009,2026-04-21 12:16:42.284452,87.7,1.435,15.5,39.7,1010.4,27.66,High Risk,64,87.44200000000001,1.4647999999999999
CRN-009,2026-04-21 13:16:42.284452,88.15,1.509,11.42,36.64,1011.6,28.65,High Risk,82,87.527,1.4744
CRN-009,2026-04-21 14:16:42.284452,88.81,1.492,20.67,43.52,1012.8,29.51,High Risk,81,87.79100000000001,1.472
CRN-009,2026-04-21 15:16:42.284452,88.7,1.448,23.37,46.13,1014.0,30.04,High Risk,65,87.941,1.4771
CRN-009,2026-04-21 16:16:42.284452,88.23,1.499,34.0,55.64,1015.2,29.99,High Risk,79,87.988,1.4662
CRN-009,2026-04-21 17:16:42.284452,88.37,1.43,21.78,45.58,1016.4,29.92,High Risk,72,88.127,1.456
CRN-009,2026-04-21 18:16:42.284452,89.11,1.399,33.69,54.02,1017.6,29.39,High Risk,77,88.273,1.4516
CRN-009,2026-04-21 19:16:42.284452,88.5,1.497,29.05,51.73,1018.8,28.53,High Risk,60,88.327,1.4620000000000002
CRN-009,2026-04-21 20:16:42.284452,88.37,1.466,19.93,43.41,1020.0,27.46,High Risk,55,88.349,1.4619
CRN-009,2026-04-21 21:16:42.284452,87.38,1.451,26.41,46.27,1021.2,26.29,High Risk,66,88.33200000000001,1.4626
CRN-009,2026-04-21 22:16:42.284452,88.3,1.481,20.65,45.18,1022.4,24.96,High Risk,59,88.39200000000001,1.4671999999999998
CRN-009,2026-04-21 23:16:42.284452,88.18,1.496,20.77,42.48,1023.6,23.45,High Risk,72,88.39500000000001,1.4659
CRN-009,2026-04-22 00:16:42.284452,88.2,1.475,21.37,43.4,1024.8,22.26,High Risk,60,88.334,1.4642
CRN-009,2026-04-22 01:16:42.284452,88.42,1.461,26.92,48.51,1026.0,21.82,High Risk,60,88.30600000000001,1.4655
CRN-009,2026-04-22 02:16:42.284452,88.14,1.531,29.43,50.21,1027.2,20.83,High Risk,52,88.297,1.4687000000000001
CRN-009,2026-04-22 03:16:42.284452,88.09,1.433,39.31,58.32,1028.4,20.34,High Risk,64,88.269,1.469
CRN-009,2026-04-22 04:16:42.284452,88.05,1.569,25.36,46.57,1029.6,19.72,High Risk,67,88.163,1.486
CRN-009,2026-04-22 05:16:42.284452,88.91,1.488,32.46,52.66,1030.8,20.46,High Risk,65,88.204,1.4851
CRN-009,2026-04-22 06:16:42.284452,88.5,1.532,35.86,56.15,1032.0,20.53,Critical,45,88.21700000000001,1.4917000000000002
CRN-009,2026-04-22 07:16:42.284452,88.62,1.508,29.83,51.42,1033.2,21.36,Critical,44,88.34100000000001,1.4974
CRN-009,2026-04-22 08:16:42.284452,89.55,1.531,31.28,53.91,1034.4,22.5,Critical,43,88.46600000000001,1.5024000000000002
CRN-009,2026-04-22 09:16:42.284452,88.61,1.438,30.56,52.7,1035.6,23.76,Critical,42,88.509,1.4966
CRN-009,2026-04-22 10:16:42.284452,89.9,1.491,39.74,58.35,1036.8,25.23,Critical,41,88.679,1.4982000000000002
CRN-009,2026-04-22 11:16:42.284452,89.15,1.444,38.92,57.67,1038.0,26.16,Critical,40,88.752,1.4965
CRN-009,2026-04-22 12:16:42.284452,88.98,1.499,21.53,44.83,1039.2,27.79,Critical,39,88.836,1.4933
CRN-009,2026-04-22 13:16:42.284452,96.75,2.745,31.85,57.99,1040.4,28.61,Critical,38,89.702,1.6245
CRN-009,2026-04-22 14:16:42.284452,89.76,1.563,28.85,53.23,1041.6,29.37,Critical,37,89.873,1.6239000000000001
CRN-009,2026-04-22 15:16:42.284452,90.28,1.521,37.73,56.59,1042.8,29.85,Critical,36,90.00999999999999,1.6271999999999998
CRN-009,2026-04-22 16:16:42.284452,90.11,1.486,20.46,44.66,1044.0,29.9,Critical,35,90.17099999999999,1.6225999999999998
CRN-009,2026-04-22 17:16:42.284452,89.17,1.543,15.19,41.07,1045.2,29.33,Critical,34,90.226,1.6260999999999999
CRN-009,2026-04-22 18:16:42.284452,99.28,2.372,25.28,52.03,1046.4,29.22,Critical,33,91.199,1.7102
CRN-009,2026-04-22 19:16:42.284452,96.33,2.142,36.99,59.79,1047.6,29.11,Critical,32,91.971,1.7806000000000002
CRN-009,2026-04-22 20:16:42.284452,98.03,3.418,21.23,54.26,1048.8,27.36,Critical,31,92.784,1.9733
CRN-009,2026-04-22 21:16:42.284452,89.33,1.532,19.91,45.01,1050.0,26.07,Critical,30,92.80199999999999,1.9820999999999998
CRN-009,2026-04-22 22:16:42.284452,91.45,2.98,14.34,44.82,1051.2,24.83,Critical,29,93.049,2.1302
CRN-009,2026-04-22 23:16:42.284452,96.69,2.437,11.74,40.97,1052.4,23.64,Critical,28,93.043,2.0994
CRN-009,2026-04-23 00:16:42.284452,89.83,1.492,19.91,43.84,1053.6,22.72,Critical,27,93.05,2.0923
CRN-009,2026-04-23 01:16:42.284452,90.12,1.565,29.12,51.05,1054.8,21.4,Critical,26,93.034,2.0967
CRN-009,2026-04-23 02:16:42.284452,95.89,2.744,20.38,50.38,1056.0,20.57,Critical,25,93.612,2.2224999999999997
CRN-009,2026-04-23 03:16:42.284452,94.0,2.985,34.87,62.73,1057.2,19.99,Critical,24,94.095,2.3667
CRN-009,2026-04-23 04:16:42.284452,90.41,1.451,38.99,59.04,1058.4,20.4,Critical,23,93.208,2.2746
CRN-009,2026-04-23 05:16:42.284452,89.93,1.537,10.88,35.66,1059.6,20.3,Critical,22,92.568,2.2140999999999997
CRN-009,2026-04-23 06:16:42.284452,90.34,1.623,34.86,54.59,1060.8,20.4,Critical,21,91.799,2.0346
CRN-009,2026-04-23 07:16:42.284452,90.4,1.571,37.78,58.79,1062.0,21.46,Critical,20,91.906,2.0385
CRN-009,2026-04-23 08:16:42.284452,89.26,1.576,26.1,49.91,1063.2,22.62,Critical,19,91.687,1.8981000000000001
CRN-009,2026-04-23 09:16:42.284452,90.38,1.637,24.05,47.36,1064.4,23.82,Critical,18,91.056,1.8180999999999998
CRN-009,2026-04-23 10:16:42.284452,90.31,1.527,29.89,50.3,1065.6,24.98,Critical,17,91.10400000000001,1.8216
CRN-009,2026-04-23 11:16:42.284452,90.54,1.615,35.66,57.95,1066.8,26.14,Critical,16,91.146,1.8265999999999998
CRN-009,2026-04-23 12:16:42.284452,95.15,2.24,37.26,61.0,1068.0,27.02,Critical,15,91.072,1.7762
CRN-009,2026-04-23 13:16:42.284452,90.88,1.713,28.3,51.36,1069.2,28.82,Critical,14,90.76,1.6490000000000002
CRN-009,2026-04-23 14:16:42.284452,90.7,1.591,23.06,47.53,1070.4,29.32,Critical,13,90.789,1.6629999999999998
CRN-009,2026-04-23 15:16:42.284452,91.25,1.54,39.04,58.98,1071.6,29.37,Critical,12,90.921,1.6633
CRN-009,2026-04-23 16:16:42.284452,93.25,2.797,25.95,55.59,1072.8,30.0,Critical,11,91.212,1.7807000000000002
CRN-009,2026-04-23 17:16:42.284452,91.09,1.589,32.25,53.3,1074.0,29.85,Critical,10,91.281,1.7825
CRN-009,2026-04-23 18:16:42.284452,91.19,1.606,32.56,53.73,1075.2,29.46,Critical,9,91.474,1.7855
CRN-009,2026-04-23 19:16:42.284452,90.71,1.625,22.35,46.35,1076.4,28.69,Critical,8,91.507,1.7843
CRN-009,2026-04-23 20:16:42.284452,92.15,1.531,30.5,52.75,1077.6,27.67,Critical,7,91.691,1.7847000000000002
CRN-009,2026-04-23 21:16:42.284452,91.3,1.508,32.47,52.01,1078.8,26.11,Critical,6,91.76700000000001,1.7739999999999998
CRN-009,2026-04-23 22:16:42.284452,95.88,2.399,10.88,41.52,1080.0,24.94,Critical,5,91.84,1.7899
CRN-009,2026-04-23 23:16:42.284452,90.77,1.55,10.36,36.56,1081.2,23.8,Critical,4,91.82900000000001,1.7736
CRN-009,2026-04-24 00:16:42.284452,91.35,1.585,36.94,56.33,1082.4,22.69,Critical,3,91.89399999999999,1.7730000000000001
CRN-009,2026-04-24 01:16:42.284452,90.6,1.619,24.97,46.79,1083.6,21.52,Critical,2,91.829,1.7808999999999997
CRN-009,2026-04-24 02:16:42.284452,90.56,1.668,18.27,42.05,1084.8,20.3,Critical,1,91.56,1.668
CRN-009,2026-04-24 03:16:42.284452,97.73,3.094,18.46,50.57,1086.0,20.39,Critical,0,92.224,1.8184999999999998
CRN-009,2026-04-24 04:16:42.284452,90.34,1.7,36.33,57.73,1087.2,19.69,Critical,0,92.139,1.8279
CRN-009,2026-04-24 05:16:42.284452,100.58,2.855,15.54,47.26,1088.4,20.14,Critical,0,93.126,1.9509
CRN-009,2026-04-24 06:16:42.284452,90.68,1.615,31.11,54.45,1089.6,20.76,Critical,0,92.979,1.9593
CRN-009,2026-04-24 07:16:42.284452,91.54,1.672,39.31,59.75,1090.8,21.42,Critical,0,93.00300000000001,1.9756999999999998
CRN-009,2026-04-24 08:16:42.284452,90.19,1.717,15.52,40.03,1092.0,22.47,Critical,0,92.434,1.9075
CRN-009,2026-04-24 09:16:42.284452,91.5,1.674,13.67,39.41,1093.2,23.42,Critical,0,92.50699999999999,1.9198999999999997
CRN-009,2026-04-24 10:16:42.284452,91.64,1.691,14.99,40.44,1094.4,25.4,Critical,0,92.536,1.9304999999999999
CRN-009,2026-04-24 11:16:42.284452,91.63,1.569,15.05,40.25,1095.6,26.28,Critical,0,92.639,1.9255000000000002
CRN-009,2026-04-24 12:16:42.284452,92.2,1.682,28.38,51.04,1096.8,27.39,Critical,0,92.803,1.9268999999999998
CRN-009,2026-04-24 13:16:42.284452,92.04,1.742,34.68,56.6,1098.0,28.08,Critical,0,92.234,1.7917
CRN-009,2026-04-24 14:16:42.284452,98.85,3.429,24.36,57.52,1099.2,29.56,Critical,0,93.08500000000001,1.9646000000000001
CRN-009,2026-04-24 15:16:42.284452,92.78,1.713,25.46,50.05,1100.4,29.98,Critical,0,92.30499999999999,1.8504
CRN-009,2026-04-24 16:16:42.284452,92.14,1.677,26.67,50.58,1101.6,30.21,Critical,0,92.451,1.8565999999999998
CRN-009,2026-04-24 17:16:42.284452,92.68,1.616,22.49,46.27,1102.8,29.64,Critical,0,92.565,1.8509999999999998
